gene_id,gene_symbol,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
ENSG00000248388,,1.9748,0.0000,2.1346,1.3176,1.8268,2.1934,2.4179,2.8782
ENSG00000248415,,1.5626,2.4499,1.4306,1.3176,2.7958,2.4029,0.0000,0.0000
ENSG00000248429,,7.4743,7.9968,6.5191,6.4022,7.5067,7.7654,7.0250,7.2617
ENSG00000248441,,0.0000,2.1203,0.8858,2.4535,4.2351,3.7171,2.0902,2.3881
ENSG00000248445,,2.2950,2.7180,1.8251,0.0000,2.3911,3.2596,2.4179,1.0417
ENSG00000248449,,1.5626,2.4499,1.4306,0.0000,0.0000,2.4029,2.6848,1.6403
ENSG00000248458,,2.2950,2.1203,2.6057,0.0000,3.6879,4.0639,2.0902,1.6403
ENSG00000248472,,4.7224,5.1076,4.2330,4.8756,4.4181,4.5773,3.1047,1.0417
ENSG00000248476,,3.1400,1.6923,3.1094,1.9946,3.3702,3.1477,2.9100,2.8782
ENSG00000248477,,4.8254,4.5434,4.9389,4.2411,5.2616,4.4415,4.1119,3.6606
ENSG00000248485,,1.5626,0.0000,1.4306,0.0000,2.6076,1.2807,1.0607,1.6403
ENSG00000248487,,7.1662,7.0396,6.8617,6.8754,6.8848,6.9535,7.1068,6.6050
ENSG00000248489,,3.2916,2.9440,3.5875,2.4535,2.6076,2.7481,3.1047,3.5344
ENSG00000248503,,1.9748,2.1203,1.4306,1.3176,2.7958,2.4029,1.6654,2.3881
ENSG00000248508,,6.2147,6.0136,6.8617,6.9643,7.0603,6.6489,6.9382,6.7680
ENSG00000248527,,13.3885,13.6503,13.6593,13.9260,13.5047,13.3835,13.3396,13.3935
ENSG00000248530,,1.5626,2.4499,0.8858,2.4535,0.8868,2.5858,1.0607,1.0417
ENSG00000248546,,1.9748,0.0000,0.8858,1.9946,2.1364,0.0000,0.0000,0.0000
ENSG00000248554,,0.9832,2.7180,2.6057,1.3176,2.1364,2.5858,2.0902,1.0417
ENSG00000248557,,1.5626,2.4499,1.8251,2.4535,2.3911,2.1934,2.6848,2.3881
ENSG00000248559,,0.9832,0.0000,2.3893,2.8011,1.4320,2.1934,1.6654,1.6403
ENSG00000248569,,5.3594,5.4022,4.7699,5.1427,5.0187,5.1125,5.1155,5.4727
ENSG00000248578,,0.9832,1.0813,0.8858,1.3176,0.8868,2.1934,2.0902,1.0417
ENSG00000248583,,1.9748,2.1203,1.8251,0.0000,1.8268,2.1934,1.0607,0.0000
ENSG00000248587,,5.7483,6.1100,5.6968,6.2120,6.1422,5.8447,6.7028,6.8889
ENSG00000248592,,1.5626,2.1203,2.3893,2.4535,0.8868,2.7481,2.6848,1.6403
ENSG00000248593,,6.1165,5.9629,5.9552,6.2408,5.8123,5.1420,6.2259,5.2896
ENSG00000248610,,0.0000,1.0813,0.8858,0.0000,1.4320,1.9483,0.0000,1.6403
ENSG00000248626,,0.9832,2.7180,2.3893,1.3176,2.3911,2.7481,1.6654,1.0417
ENSG00000248632,,5.0117,5.0110,4.5784,3.8512,3.5896,3.9350,4.5059,4.4002
ENSG00000248641,,3.8754,3.8471,2.3893,2.4535,2.6076,1.9483,2.4179,2.6539
ENSG00000248648,,0.9832,0.0000,1.8251,0.0000,2.1364,1.2807,1.0607,0.0000
ENSG00000248668,,1.5626,2.4499,0.8858,3.0811,1.4320,0.0000,1.0607,1.6403
ENSG00000248671,,2.2950,2.9440,4.2966,2.4535,3.8665,3.5511,3.5680,2.8782
ENSG00000248677,,2.7785,2.1203,3.1094,1.9946,3.4841,3.4603,2.9100,2.0622
ENSG00000248690,,3.9684,3.8471,3.1094,3.3154,3.9482,3.8660,4.1119,3.3962
ENSG00000248697,,3.8754,3.8471,4.0233,4.2411,4.3597,4.4415,4.0183,2.8782
ENSG00000248712,,4.3602,3.7306,4.5263,3.9932,4.3597,4.7405,3.2762,3.9838
ENSG00000248714,,0.9832,0.0000,0.8858,0.0000,2.1364,0.7780,2.4179,1.0417
ENSG00000248719,,1.9748,2.9440,3.8644,2.8011,3.7800,3.9350,1.6654,2.6539
ENSG00000248727,,1.9748,0.0000,2.1346,2.8011,0.8868,1.2807,2.0902,1.0417
ENSG00000248734,,3.8754,4.3982,2.6057,3.0811,3.2466,3.1477,3.5680,3.2433
ENSG00000248746,,0.9832,0.0000,0.8858,1.9946,0.0000,1.2807,2.0902,1.6403
ENSG00000248769,,0.9832,1.6923,0.8858,1.3176,1.8268,2.1934,1.0607,1.0417
ENSG00000248773,,1.5626,2.1203,1.4306,0.0000,1.8268,0.7780,1.0607,2.0622
ENSG00000248774,,2.2950,2.7180,1.4306,3.3154,2.3911,2.4029,0.0000,2.6539
ENSG00000248780,,1.9748,3.4651,3.8644,3.0811,3.6879,2.4029,3.8107,3.9838
ENSG00000248781,,2.7785,1.6923,1.8251,2.8011,2.1364,1.9483,2.0902,1.6403
ENSG00000248785,,0.9832,2.9440,2.3893,2.4535,1.4320,2.7481,1.0607,2.0622
ENSG00000248787,,2.7785,3.3114,3.9460,3.3154,1.8268,2.1934,3.1047,3.0723
ENSG00000248794,,1.5626,0.0000,2.3893,1.3176,1.4320,2.4029,1.6654,1.6403
ENSG00000248795,,4.0557,3.8471,3.1094,4.2411,3.3702,3.3635,3.5680,3.9838
ENSG00000248801,,2.2950,1.6923,3.6859,4.1224,1.8268,2.8939,3.2762,2.6539
ENSG00000248810,,4.0557,4.3198,3.8644,3.5169,7.6355,8.0249,3.2762,2.3881
ENSG00000248830,,3.4288,3.3114,3.4820,3.8512,3.6879,3.9350,3.5680,4.0773
ENSG00000248835,,7.1857,7.2015,7.3406,7.3547,7.2733,7.1695,7.5021,7.5737
ENSG00000248840,,0.9832,0.0000,0.8858,1.9946,1.8268,2.1934,1.0607,0.0000
ENSG00000248854,,1.9748,1.6923,0.0000,2.4535,0.8868,0.7780,1.6654,1.0417
ENSG00000248866,,4.9216,5.5470,5.8531,6.1827,5.7454,6.1507,5.6401,5.6954
ENSG00000248869,,6.1367,4.7961,6.2882,4.8004,4.5284,2.7481,7.4671,5.9389
ENSG00000248873,,6.2521,6.3850,6.4922,6.9294,6.9156,6.7289,6.3843,6.9271
ENSG00000248874,,0.9832,0.0000,1.8251,1.9946,0.0000,1.6527,2.4179,2.3881
ENSG00000248890,,2.7785,3.1394,3.5875,3.8512,5.1279,4.8518,4.2826,3.9838
ENSG00000248893,,3.2916,2.1203,3.3682,1.9946,2.7958,2.1934,3.6944,2.3881
ENSG00000248905,,9.6720,9.2795,10.8434,10.1123,10.1779,10.5052,9.9214,9.5375
ENSG00000248923,,4.4273,4.7369,5.4108,5.3680,5.4694,6.0763,6.0714,6.2104
ENSG00000248925,,0.9832,1.0813,1.4306,2.8011,2.1364,1.9483,2.6848,2.0622
ENSG00000248927,,2.9705,4.8529,2.9602,3.8512,3.9482,3.5511,3.8107,4.7797
ENSG00000248932,,4.7224,3.4651,5.1257,4.6369,4.9411,4.2380,5.0695,3.8839
ENSG00000248936,,0.0000,1.6923,0.0000,1.9946,1.4320,1.2807,1.6654,1.0417
ENSG00000248966,,3.9684,4.2368,4.5263,3.5169,3.8665,4.0639,3.8107,2.8782
ENSG00000248971,,3.4288,2.9440,3.2446,1.9946,2.7958,2.7481,2.0902,3.5344
ENSG00000248988,,2.5569,2.7180,1.4306,0.0000,0.0000,0.7780,0.0000,1.0417
ENSG00000248996,,1.5626,2.7180,0.8858,1.3176,2.3911,2.7481,1.0607,2.0622
ENSG00000249014,,3.1400,3.6040,2.1346,3.3154,2.1364,2.4029,3.2762,2.8782
ENSG00000249026,,1.9748,1.0813,2.1346,0.0000,2.3911,1.6527,2.0902,2.0622
ENSG00000249031,,1.5626,2.4499,0.8858,0.0000,1.4320,0.0000,2.6848,1.0417
ENSG00000249035,,2.9705,3.1394,1.4306,2.8011,2.6076,2.7481,3.1047,1.6403
ENSG00000249042,,5.9441,4.7369,5.7432,5.3149,5.4130,5.3331,5.5086,5.0798
ENSG00000249054,,3.2916,2.1203,2.9602,1.3176,2.7958,2.1934,3.6944,2.0622
ENSG00000249087,,6.8735,6.4962,6.8617,6.4523,6.3814,6.1214,7.2781,6.7680
ENSG00000249096,,0.9832,1.0813,0.0000,1.3176,0.8868,1.9483,1.0607,1.6403
ENSG00000249115,,7.9664,7.3371,7.6333,6.7410,7.3653,6.9113,7.4671,6.8889
ENSG00000249119,,6.2705,6.4962,5.7882,6.5927,6.1765,6.6386,5.4738,6.1034
ENSG00000249129,,3.1400,3.1394,3.6859,2.4535,4.1685,4.1243,4.1998,3.7766
ENSG00000249142,,2.9705,3.1394,3.4820,1.9946,3.7800,3.8660,2.0902,3.3962
ENSG00000249156,,0.0000,4.1488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
ENSG00000249169,,0.9832,0.0000,1.4306,0.0000,2.1364,1.2807,1.0607,0.0000
ENSG00000249188,,1.9748,1.0813,0.8858,1.3176,2.3911,0.7780,0.0000,0.0000
ENSG00000249193,,1.5626,2.1203,1.4306,1.9946,0.8868,0.7780,1.0607,1.6403
ENSG00000249207,,0.0000,2.1203,1.4306,0.0000,2.3911,1.9483,2.0902,1.0417
ENSG00000249210,,0.0000,1.0813,0.8858,1.9946,1.8268,2.8939,0.0000,1.0417
ENSG00000249214,,0.0000,1.0813,2.6057,0.0000,0.0000,1.9483,2.0902,0.0000
ENSG00000249230,,4.2160,3.6040,5.0538,4.6369,5.3241,4.8518,4.6376,4.2478
ENSG00000249242,,5.1767,5.6785,5.0165,6.0909,1.8268,3.2596,4.9731,6.1255
ENSG00000249244,,2.9705,2.7180,3.3682,3.0811,3.7800,4.1243,2.9100,1.6403
ENSG00000249245,,3.5541,4.0551,4.2966,3.8512,4.2987,3.4603,4.1119,3.5344
ENSG00000249249,,2.7785,1.6923,2.9602,2.4535,2.6076,2.4029,2.9100,2.3881
ENSG00000249252,,0.9832,1.0813,2.1346,2.4535,0.8868,1.6527,1.6654,2.0622
ENSG00000249258,,0.9832,1.0813,1.4306,1.9946,2.6076,2.5858,2.0902,2.6539
ENSG00000249264,,11.0263,11.0423,11.0600,10.6541,10.8915,10.5437,10.9093,10.7670
ENSG00000249272,,2.9705,2.7180,2.1346,2.8011,2.7958,2.5858,1.6654,1.6403
ENSG00000249286,,2.2950,2.1203,2.3893,2.4535,2.1364,2.5858,2.0902,2.3881
ENSG00000249288,,0.9832,0.0000,0.0000,0.0000,2.1364,1.9483,0.0000,1.6403
ENSG00000249304,,0.9832,1.0813,1.4306,1.9946,2.7958,3.0264,1.0607,2.0622
ENSG00000249307,,1.9748,2.9440,2.3893,4.1224,0.0000,1.6527,2.0902,3.8839
ENSG00000249341,,0.0000,2.4499,0.8858,2.8011,1.4320,2.4029,1.6654,2.3881
ENSG00000249348,,5.0547,4.2368,5.4108,5.3680,5.7904,6.0915,5.3640,5.5399
ENSG00000249353,,9.6493,9.7746,10.0170,9.8670,10.1641,9.7956,9.8159,9.5313
ENSG00000249356,,3.7761,3.4651,2.6057,1.9946,2.6076,3.1477,1.6654,2.3881
ENSG00000249357,,0.0000,3.8471,0.0000,0.0000,0.0000,0.7780,0.0000,0.0000
ENSG00000249363,,0.0000,1.6923,1.4306,0.0000,0.8868,1.2807,0.0000,2.0622
ENSG00000249364,,0.0000,4.6108,0.0000,4.6369,0.0000,2.4029,1.6654,4.1650
ENSG00000249375,,2.2950,0.0000,0.0000,1.3176,1.4320,1.2807,2.6848,1.0417
ENSG00000249378,,0.0000,0.0000,2.6057,1.9946,1.4320,0.0000,0.0000,0.0000
ENSG00000249379,,0.0000,1.6923,1.4306,1.9946,2.3911,1.2807,1.0607,1.0417
ENSG00000249406,,1.5626,2.1203,2.3893,0.0000,2.1364,0.7780,1.0607,2.0622
ENSG00000249417,,2.7785,2.1203,1.4306,0.0000,2.3911,1.9483,2.6848,2.6539
ENSG00000249437,,8.2379,8.0942,8.3918,8.2192,8.5525,7.8967,7.6653,7.1797
ENSG00000249456,,2.7785,2.9440,1.4306,2.8011,1.4320,2.7481,2.6848,3.2433
ENSG00000249459,,7.2794,6.8433,7.3925,7.2022,7.5596,7.0960,7.7695,7.0474
ENSG00000249464,,3.1400,3.3114,2.1346,1.3176,2.6076,3.1477,2.4179,2.8782
ENSG00000249465,,3.5541,3.6040,2.7938,2.8011,2.1364,2.4029,3.2762,3.3962
ENSG00000249471,,6.5212,6.4042,6.4368,5.7343,6.1247,6.0138,6.4030,6.2511
ENSG00000249476,,1.5626,2.7180,2.7938,3.0811,0.0000,1.9483,1.6654,1.0417
ENSG00000249485,,4.7224,4.6108,3.7779,4.9472,4.5284,4.0009,4.1119,3.3962
ENSG00000249489,,1.9748,0.0000,0.0000,1.3176,2.1364,2.8939,1.0607,2.3881
ENSG00000249492,,0.9832,2.1203,2.7938,1.3176,2.7958,3.0264,2.0902,0.0000
ENSG00000249502,,1.5626,2.4499,2.1346,1.9946,1.4320,1.2807,1.6654,1.6403
ENSG00000249506,,0.9832,1.6923,2.1346,0.0000,2.3911,1.2807,1.6654,2.6539
ENSG00000249532,,0.0000,1.0813,1.4306,1.9946,1.4320,1.9483,0.0000,1.6403
ENSG00000249565,,7.2703,8.0585,7.4909,7.8693,7.3947,7.5838,7.3757,7.5817
ENSG00000249572,,3.5541,3.6040,2.6057,1.9946,2.1364,3.4603,3.2762,2.3881
ENSG00000249592,,5.1372,5.1535,5.6730,4.8004,5.2616,5.4790,4.4352,4.8868
ENSG00000249604,,1.9748,2.4499,2.9602,2.4535,2.3911,1.6527,2.4179,3.2433
ENSG00000249609,,2.5569,0.0000,0.8858,3.0811,1.8268,2.7481,0.0000,2.6539
ENSG00000249626,,3.6693,2.4499,4.0966,4.1224,3.6879,2.8939,4.0183,2.3881
ENSG00000249628,,1.9748,2.1203,0.8858,1.9946,1.8268,2.1934,1.6654,1.0417
ENSG00000249633,,0.9832,2.4499,1.8251,1.9946,1.4320,1.9483,2.6848,0.0000
ENSG00000249635,,0.9832,1.6923,1.4306,1.3176,2.1364,2.1934,1.6654,0.0000
ENSG00000249661,,2.2950,1.0813,1.4306,1.3176,0.8868,1.2807,2.4179,1.6403
ENSG00000249669,,5.7483,6.5487,6.4368,6.0263,6.5346,7.1035,5.9499,6.3100
ENSG00000249673,,8.2285,7.8579,8.1846,7.5512,7.9889,7.8483,7.8734,7.6441
ENSG00000249684,,2.2950,2.1203,2.9602,3.3154,2.9622,3.1477,2.0902,1.6403
ENSG00000249685,,2.2950,0.0000,2.9602,3.0811,3.6879,3.6365,2.0902,2.3881
ENSG00000249693,,2.5569,2.7180,4.5263,3.3154,4.1685,3.9350,2.9100,2.8782
ENSG00000249700,,5.2891,5.2832,4.3575,4.7209,4.3597,4.6198,4.4352,4.5381
ENSG00000249706,,2.7785,3.7306,3.1094,3.8512,3.6879,3.1477,2.4179,3.9838
ENSG00000249709,,0.0000,1.0813,0.8858,1.3176,2.1364,2.4029,0.0000,1.6403
ENSG00000249713,,1.5626,0.0000,0.8858,1.9946,2.3911,2.5858,2.4179,1.6403
ENSG00000249715,,3.4288,2.7180,3.8644,2.8011,3.4841,2.5858,3.4295,3.7766
ENSG00000249740,,3.4288,4.0551,3.3682,3.0811,3.5896,3.1477,3.2762,4.1650
ENSG00000249741,,5.7998,5.9885,5.5738,5.6511,6.1765,5.8975,6.0945,5.9389
ENSG00000249755,,0.0000,1.0813,2.1346,0.0000,2.3911,0.7780,1.0607,1.6403
ENSG00000249767,,2.5569,1.6923,0.8858,0.0000,1.8268,1.9483,3.2762,0.0000
ENSG00000249774,,1.5626,1.6923,0.0000,1.3176,0.0000,1.9483,0.0000,1.0417
ENSG00000249776,,2.2950,3.3114,3.3682,1.3176,3.3702,2.1934,2.9100,2.0622
ENSG00000249790,,1.5626,2.1203,5.5738,4.6369,0.0000,0.0000,0.0000,0.0000
ENSG00000249816,,0.9832,0.0000,1.4306,1.9946,0.0000,0.7780,1.0607,2.0622
ENSG00000249834,,0.9832,0.0000,1.8251,0.0000,2.1364,0.0000,0.0000,1.6403
ENSG00000249835,,2.9705,2.4499,2.7938,1.3176,3.2466,1.6527,2.0902,2.6539
ENSG00000249839,,7.7280,6.3656,7.8920,7.3808,7.6478,7.0344,7.8327,6.9520
ENSG00000249846,,3.2916,1.6923,3.2446,2.8011,2.9622,3.2596,3.4295,3.0723
ENSG00000249852,,1.5626,1.0813,1.4306,1.3176,2.3911,2.8939,1.0607,2.3881
ENSG00000249855,,11.8455,11.7912,11.7516,11.8807,11.3631,11.4512,12.0556,11.7618
ENSG00000249858,,2.5569,3.3114,3.1094,1.3176,2.3911,2.4029,3.4295,2.8782
ENSG00000249859,,5.9441,6.0865,5.5992,5.3680,6.1933,6.3021,5.3640,5.6656
ENSG00000249863,,2.7785,1.6923,1.4306,3.0811,1.4320,1.9483,2.4179,2.6539
ENSG00000249868,,6.3417,6.2854,6.3792,5.4686,5.7681,6.4510,7.2057,6.8497
ENSG00000249889,,1.9748,1.6923,2.6057,1.3176,2.9622,2.1934,1.0607,2.3881
ENSG00000249898,,2.7785,2.7180,3.2446,2.4535,3.3702,3.5511,3.6944,3.3962
ENSG00000249908,,1.5626,2.4499,2.3893,1.3176,2.1364,1.9483,1.6654,1.0417
ENSG00000249911,,0.9832,1.6923,1.4306,0.0000,2.1364,0.7780,2.6848,1.0417
ENSG00000249915,,10.0801,10.2679,9.7816,10.0220,9.9140,10.1866,9.8502,10.0509
ENSG00000249923,,1.9748,1.0813,1.4306,1.3176,0.0000,0.0000,3.6944,2.6539
ENSG00000249931,,5.5817,5.7096,6.1225,5.0804,5.5237,4.7405,5.2858,5.3281
ENSG00000249936,,9.2024,9.3354,9.3658,9.4685,9.3550,9.4948,9.2507,9.6463
ENSG00000249937,,3.1400,2.7180,4.2330,3.3154,3.3702,2.8939,3.5680,3.0723
ENSG00000249947,,2.5569,1.6923,0.0000,1.3176,2.7958,1.9483,1.6654,1.0417
ENSG00000249948,,0.9832,2.4499,0.8858,1.3176,0.8868,3.0264,0.0000,1.6403
ENSG00000249965,,0.9832,1.6923,1.8251,0.0000,0.8868,0.7780,1.0607,2.0622
ENSG00000249978,,1.9748,0.0000,3.4820,1.3176,2.3911,2.4029,1.6654,0.0000
ENSG00000249984,,0.9832,1.6923,0.8858,0.0000,2.7958,0.7780,0.0000,0.0000
ENSG00000249986,,0.0000,0.0000,0.8858,1.3176,0.8868,2.1934,1.6654,1.0417
ENSG00000249992,,9.6048,8.7540,8.8311,8.5702,9.0909,8.9130,9.1577,8.0478
ENSG00000249996,,2.2950,2.7180,2.7938,1.9946,1.8268,2.1934,2.6848,2.6539
ENSG00000250012,,0.9832,2.1203,2.9602,2.4535,0.8868,1.2807,2.4179,2.6539
ENSG00000250015,,0.9832,0.0000,1.4306,0.0000,2.3911,2.4029,2.6848,2.6539
ENSG00000250027,,1.5626,1.6923,1.8251,0.0000,2.6076,1.9483,1.6654,1.0417
ENSG00000250030,,3.1400,3.3114,2.6057,3.0811,3.3702,3.3635,3.4295,2.8782
ENSG00000250031,,1.9748,2.1203,0.0000,0.0000,1.4320,2.1934,1.6654,2.0622
ENSG00000250033,,2.7785,1.6923,2.6057,0.0000,3.9482,2.5858,3.4295,1.6403
ENSG00000250041,,3.1400,2.1203,4.0966,2.4535,3.1114,2.7481,3.2762,1.0417
ENSG00000250067,,5.5817,6.0136,5.7882,5.6511,5.8970,5.8975,4.4352,5.0339
ENSG00000250073,,0.9832,2.1203,0.8858,1.9946,2.3911,0.7780,0.0000,1.0417
ENSG00000250090,,2.9705,2.7180,3.6859,3.0811,2.1364,0.7780,3.9182,1.6403
ENSG00000250091,,5.5216,5.1076,5.8948,5.0804,5.7904,5.1992,5.8173,5.4727
ENSG00000250107,,0.9832,1.0813,0.8858,1.9946,1.8268,1.9483,2.0902,1.0417
ENSG00000250111,,4.1381,3.7306,5.2594,4.4525,5.8970,6.1795,5.4381,5.8087
ENSG00000250116,,3.9684,3.4651,3.4820,3.3154,3.8665,3.3635,3.6944,2.8782
ENSG00000250120,,2.5569,3.1394,1.8251,2.4535,0.0000,0.7780,1.0607,1.0417
ENSG00000250126,,1.9748,2.4499,0.8858,0.0000,0.8868,0.0000,1.0607,0.0000
ENSG00000250131,,4.7224,4.4726,3.2446,2.8011,2.3911,3.0264,1.6654,2.0622
ENSG00000250132,,5.8248,5.0110,5.7432,4.9472,5.4694,5.5019,5.8983,4.9865
ENSG00000250138,,3.2916,3.1394,3.5875,3.3154,4.2351,3.0264,2.0902,3.2433
ENSG00000250144,,2.2950,2.9440,2.6057,2.8011,3.3702,1.9483,2.0902,2.0622
ENSG00000250159,,2.2950,1.0813,2.3893,0.0000,2.3911,2.5858,2.6848,1.6403
ENSG00000250182,,13.3990,13.3000,12.7866,12.8973,12.5106,12.3736,12.9396,12.6602
ENSG00000250198,,2.5569,1.6923,1.4306,0.0000,2.6076,0.7780,3.1047,0.0000
ENSG00000250202,,0.9832,1.0813,0.8858,1.3176,0.0000,0.7780,2.0902,1.6403
ENSG00000250220,,1.9748,1.6923,2.6057,1.3176,2.1364,1.2807,1.6654,2.3881
ENSG00000250222,,1.5626,1.6923,1.8251,1.9946,1.4320,1.2807,1.0607,1.0417
ENSG00000250227,,3.5541,4.3198,3.7779,3.5169,3.2466,4.3932,3.9182,3.7766
ENSG00000250240,,1.9748,3.1394,2.6057,1.9946,2.1364,3.7171,1.6654,2.3881
ENSG00000250241,,2.2950,1.0813,2.1346,1.3176,0.0000,0.7780,0.0000,1.6403
ENSG00000250251,,10.0485,10.2416,9.7104,9.8367,9.4786,10.1616,9.9831,10.5590
ENSG00000250273,,5.2151,5.0601,5.4393,5.5628,4.8590,5.2270,5.2858,5.5724
ENSG00000250280,,0.0000,0.0000,1.4306,0.0000,1.4320,1.9483,1.0607,1.6403
ENSG00000250286,,2.5569,1.6923,2.6057,1.3176,3.2466,1.6527,2.9100,1.6403
ENSG00000250295,,5.6674,4.9075,6.8512,5.6933,5.6265,6.8230,5.9243,5.6656
ENSG00000250303,,7.0855,6.7112,6.9827,6.8194,7.1579,6.6895,6.8044,7.0589
ENSG00000250305,,8.5438,8.5153,8.9171,9.1463,8.5591,8.2884,9.0584,8.7005
ENSG00000250312,,6.5365,5.9103,6.5324,6.7207,5.8340,5.7898,6.6877,6.8095
ENSG00000250317,,8.9321,8.6696,8.6511,8.7807,8.7332,8.4709,8.5985,8.6174
ENSG00000250318,,4.1381,4.3982,3.9460,4.3506,3.3702,3.8660,3.2762,3.5344
ENSG00000250320,,3.6693,3.9548,3.4820,3.8512,4.0254,5.1125,4.1998,4.4002
ENSG00000250321,,3.4288,2.4499,2.1346,2.8011,3.1114,2.1934,3.2762,2.6539
ENSG00000250326,,2.9705,2.1203,3.6859,1.9946,3.1114,2.4029,3.2762,2.8782
ENSG00000250327,,3.8754,3.1394,3.2446,1.3176,1.8268,1.6527,2.6848,2.0622
ENSG00000250332,,2.9705,2.4499,1.4306,2.4535,2.3911,3.1477,2.6848,3.2433
ENSG00000250337,,4.9673,4.2368,4.9782,4.8004,5.6990,5.2270,4.6376,3.0723
ENSG00000250343,,3.8754,1.0813,1.4306,0.0000,0.8868,0.0000,2.0902,1.0417
ENSG00000250365,,2.5569,2.4499,2.1346,2.8011,1.8268,3.2596,2.9100,2.0622
ENSG00000250397,,5.7218,5.5121,5.7658,5.4686,5.8970,5.2270,5.6401,5.6656
ENSG00000250403,,2.7785,1.6923,2.3893,1.9946,3.6879,3.1477,2.0902,2.6539
ENSG00000250404,,2.7785,2.4499,3.8644,2.8011,3.6879,2.8939,4.3609,3.2433
ENSG00000250410,,1.9748,2.1203,0.0000,1.3176,1.8268,0.7780,2.0902,1.0417
ENSG00000250412,,4.0557,3.6040,3.8644,3.8512,3.6879,4.1243,3.8107,3.2433
ENSG00000250432,,0.9832,0.0000,0.0000,1.3176,2.1364,0.0000,1.6654,1.6403
ENSG00000250444,,0.9832,2.1203,1.8251,1.9946,3.1114,3.4603,2.4179,2.6539
ENSG00000250451,,0.0000,1.0813,0.0000,0.0000,0.8868,2.1934,0.0000,2.0622
ENSG00000250461,,5.1767,4.7961,4.7699,4.8004,5.1625,4.6612,5.2450,4.7797
ENSG00000250462,,7.4663,7.4702,7.3631,7.4685,7.2968,7.1258,7.2680,7.4827
ENSG00000250470,,0.9832,1.0813,0.8858,1.9946,2.3911,1.9483,2.0902,1.6403
ENSG00000250471,,5.0965,4.9602,5.1941,4.8756,5.1963,5.1709,5.0695,4.8342
ENSG00000250474,,2.5569,2.7180,2.1346,2.8011,2.3911,2.4029,1.6654,1.6403
ENSG00000250479,,6.3761,6.0865,5.7202,5.6511,5.9574,5.8975,5.8983,5.8882
ENSG00000250483,,3.7761,3.3114,3.2446,1.9946,2.3911,2.7481,3.4295,2.8782
ENSG00000250486,,4.4273,3.3114,4.2330,3.6937,2.1364,1.2807,4.0183,3.2433
ENSG00000250492,,4.7224,4.4726,4.2330,4.3506,4.2351,4.3932,3.6944,3.6606
ENSG00000250506,,2.7785,1.6923,2.3893,3.6937,2.9622,2.4029,3.1047,3.0723
ENSG00000250508,,0.9832,0.0000,2.7938,0.0000,3.6879,2.5858,1.0607,1.6403
ENSG00000250510,,7.1857,7.1343,7.1297,7.0643,7.4448,6.8500,6.9382,6.8889
ENSG00000250535,,4.9216,5.7401,5.1941,4.3506,3.6879,4.2380,4.9223,4.9375
ENSG00000250536,,5.2151,5.0601,4.2330,5.0804,3.9482,4.7405,4.5059,5.1243
ENSG00000250539,,2.7785,1.0813,3.6859,0.0000,2.9622,1.6527,3.4295,2.8782
ENSG00000250548,,0.0000,1.0813,2.3893,0.0000,3.2466,2.1934,0.0000,1.0417
ENSG00000250551,,1.5626,0.0000,1.4306,0.0000,1.8268,0.7780,2.0902,0.0000
ENSG00000250565,,5.6108,5.5810,6.1400,5.9929,5.4130,5.6115,5.9499,5.8882
ENSG00000250568,,2.9705,2.4499,2.9602,3.0811,3.1114,2.8939,2.0902,2.3881
ENSG00000250569,,3.8754,3.4651,2.9602,3.0811,3.6879,1.9483,3.4295,3.7766
ENSG00000250571,,7.8912,7.9257,7.5443,7.3547,7.7651,7.8257,7.7695,7.6668
ENSG00000250575,,3.5541,2.4499,3.6859,2.8011,2.3911,2.8939,3.2762,2.3881
ENSG00000250588,,3.9684,4.1488,4.2966,4.9472,3.9482,5.4790,3.5680,4.9865
ENSG00000250602,,1.9748,1.0813,2.1346,3.0811,2.9622,3.3635,2.4179,3.2433
ENSG00000250608,,1.9748,2.7180,2.3893,1.9946,2.6076,2.4029,2.0902,2.3881
ENSG00000250616,,1.9748,3.6040,2.9602,4.8004,2.9622,2.5858,3.1047,3.2433
ENSG00000250629,,0.9832,0.0000,0.8858,0.0000,0.8868,1.9483,1.0607,1.6403
ENSG00000250645,,1.5626,1.6923,2.9602,0.0000,1.4320,1.2807,2.0902,0.0000
ENSG00000250651,,0.9832,1.0813,2.1346,0.0000,2.3911,1.6527,2.4179,0.0000
ENSG00000250657,,2.7785,0.0000,3.2446,1.9946,2.7958,0.0000,3.9182,1.0417
ENSG00000250658,,1.9748,0.0000,2.3893,2.8011,0.0000,0.0000,4.6376,3.8839
ENSG00000250659,,1.5626,2.1203,1.4306,0.0000,1.8268,1.2807,0.0000,1.6403
ENSG00000250687,,4.7749,4.6108,4.9389,4.2411,5.2932,4.3932,4.0183,3.6606
ENSG00000250699,,0.9832,1.6923,0.8858,0.0000,0.8868,1.6527,1.0607,1.0417
ENSG00000250722,,11.6480,12.0025,11.2962,11.9515,10.7321,11.2218,11.6108,12.0448
ENSG00000250731,,3.2916,4.0551,3.4820,3.3154,3.7800,4.0639,3.9182,3.6606
ENSG00000250742,,7.1953,7.3371,5.8948,6.0263,4.7265,4.0009,7.2781,7.3106
